"","WT.Mock.1","WT.Mock.2","WT.Mock.3","WT.IAV.1","WT.IAV.2","WT.IAV.3","KO.Mock.1","KO.Mock.2","KO.Mock.3","KO.IAV.1","KO.IAV.2","KO.IAV.3"
"TC15000835.hg.1",4.53539716745589,4.40792043134094,4.49036858041144,4.49807270562697,4.64443493565167,4.1816238709804,4.03602414525991,4.50925108666685,4.3888686509603,4.30327781994293,4.24307440708034,4.59968881601923
"TC15002509.hg.1",5.06716747133856,4.90660501361142,4.68201114665437,4.9472646849988,4.94786486623363,5.29934056917238,5.2706604710232,5.04742347229535,5.50356165017924,5.70672015560265,5.56218195843052,5.29372255161524
"TC15001270.hg.1",6.74130748669562,6.63966805793726,6.80143200836623,6.66031798377248,6.66719077709612,6.73378420071287,6.90048190692912,6.82905324748423,7.16977197254689,7.02611099488081,7.10349455514105,6.93568935559606
"TC16001305.hg.1",6.4408849247972,6.54155908467012,6.45541814168797,6.63786748975276,6.58934605487563,6.35017040989795,6.37929829880235,6.5707852576056,6.14624993139894,6.25287822907811,6.13688247635971,6.41292144048569
"TC16000556.hg.1",7.26969304286796,7.36332764542219,7.41587572547469,6.98168310835725,6.92279047542598,7.08582311715337,7.24060104865064,7.08627435082686,7.29156774615856,7.09676981311989,7.04344884855084,6.98580254756152
"TC05000412.hg.1",10.7086053651553,10.7753877030054,10.8046871248939,10.23940852172,10.2626851865699,10.4268477237142,9.9306820002123,10.000199858631,10.1901495438274,9.83281547465639,9.80122153473563,9.73709465780108
"TC16001171.hg.1",8.42118944738949,8.24917280357032,8.35976042533266,7.40356643534423,7.29780618022405,7.35729714491821,7.98338539525527,7.96015615728402,8.21276354668958,7.26702447064094,7.38708175530937,7.16267670217583
"TC16000516.hg.1",7.87570763192622,7.93579685194372,7.87589391828968,7.83429630000944,7.88239863967395,7.69201408690065,7.70448822752574,7.69902713162875,7.45931653842388,7.55288121878828,7.5302088216882,7.53863814535394
"TC19000370.hg.1",6.49973426233538,6.53843220594414,6.40148320536066,6.58850083093781,6.59712693170353,6.33254852412098,6.40402630058754,6.431277758548,6.17519916623445,6.17946481075982,6.232925465443,6.46091996686551
"TC16000017.hg.1",7.4536424608564,7.54345751073972,7.64121177861641,7.62794415579051,7.66389884919636,7.35076833230104,7.56901553169047,7.66079887415961,7.27161204896682,7.35806265156038,7.37257725977932,7.51191860321493
"TC16000337.hg.1",6.61399685656413,6.49820005679301,6.458395956201,6.61350356201232,6.61264186431005,6.31241609259372,6.42522398444498,6.45521483302563,6.15026476154592,6.26370498250281,6.21078678754736,6.53577733170378
"TC01003692.hg.1",9.07488556716921,9.04286061115216,9.14870055944446,9.31947322846889,9.31171925083205,9.41925063792504,8.71690389933633,8.64441942572842,8.81128237102676,8.64065349670524,8.68803269375091,8.51456059257146
"TC17001194.hg.1",7.84736001303885,7.81420312731126,7.86116944086205,7.53108729014312,7.52492208530592,7.55584247901312,7.75690217296451,7.72010520322689,7.93060694023782,7.57194864679254,7.60183947427948,7.5121739952001
"TC17_gl000204_random000001.hg.1",4.81691494723456,4.99446330930861,5.2005320707393,5.82557441000934,5.05894688932662,5.51094773746238,5.55275230202666,5.33499151246749,5.58550338175482,5.28076523136675,5.40645619248546,5.20930055134879
"TC17002883.hg.1",8.66625219768886,8.63284543215661,8.72166893651531,8.26901298868885,8.30906544311856,8.2218362876091,8.47570324415614,8.46588635269334,8.5012094459981,8.20876586827781,8.25278258086179,8.2085673685998
"TC17000140.hg.1",4.19045200562372,4.10403071761983,4.12494788663675,4.1799826958711,4.16607674766885,4.02872155016554,4.20038160254251,4.25224776386731,3.82192458957142,3.70565492668547,3.78921776742615,4.14830690087403
"TC17001371.hg.1",5.14324640784728,5.14282089577568,5.16521528936284,5.39098844914312,5.32342598311066,5.5529856192783,4.57906714552671,4.50031575257746,4.45407897953094,4.49172433966781,4.5850719556491,4.77342901329762
"TC17001367.hg.1",5.54003693944839,5.54883578701498,5.66306899290056,5.73454568572102,5.70837830657341,5.34159149334297,5.45441049195023,5.86287467919411,5.36575765549707,5.52928414337438,5.28866255428595,5.53779805539524
"TC20000718.hg.1",6.53080449445722,6.59857746999015,6.48315915463659,6.72349826374383,6.74783198090011,6.23603999424924,6.56888116259729,6.45576345820449,6.25573975147758,6.31236218567298,6.26603101063399,6.48703724468761
"TC17002877.hg.1",8.20960298046471,8.18236837720557,8.23962926019115,8.00327281515918,7.82754952529366,8.12064003136509,8.41259645480966,8.35852305317767,8.63114971308846,8.48996461032627,8.44788437651327,8.17297233266718
"TC17001511.hg.1",5.11328318667095,4.98952243340526,4.72127713416354,5.00368884574305,4.89076579518383,4.77709094252201,5.0347550615902,5.0667450573173,4.72893225140134,4.7013313182959,4.53730436033177,4.62985390746556
"TC17002095.hg.1",7.62721184289855,7.60654347496408,7.69342201692141,7.23971324623318,7.2226626542958,7.34540234664671,7.92749749567202,7.99612805280268,8.09792612250712,7.72720000458366,7.81899252915535,7.58058550838803
"TC17000500.hg.1",6.75909428643996,6.63819625666767,6.79874754342606,6.42667875747609,6.434373110028,6.47897649108421,6.91446864570235,6.94546201923927,6.93595694336549,6.77998391544236,6.81203008017808,6.76266935574459
"TC18000548.hg.1",7.22840049425914,7.20914583053132,7.19992050273261,7.07396249489166,7.03549529472918,7.08998343860677,6.26333173461126,6.14324060313981,5.92201044469945,6.07497509284886,5.83700389778799,6.21525837573255
"TC18000415.hg.1",6.74333131313846,6.67020417923983,6.64422674505753,6.49377048324758,6.36413985915603,6.50797144132735,6.02834425352714,6.15568197280788,6.03596278900386,5.93427733226527,6.10009565695688,5.91961280143398
"TC19002558.hg.1",7.42528185800824,7.36348661571946,7.29461860609156,7.7496604447671,7.75622083132699,7.66286598495705,7.2177738015995,7.33197155138238,7.18592604511162,7.83636786116483,7.70834968648028,7.69467431863563
"TC19001836.hg.1",7.11331677835356,7.09346127917457,7.03646808025317,7.18350493026108,7.17346513745166,6.87286354602516,6.93868183018923,7.07610632969888,6.76131371231331,6.80168637405911,6.75281737239804,6.95115055901933
"TC0X000470.hg.1",7.62878414080611,7.6015430220203,7.63295182027248,7.49330338138787,7.58780335621797,7.73733406577577,8.0345396160642,8.05701120842613,8.26715327697754,8.27068433536028,8.31704602956535,8.17519474716504
"TC19001177.hg.1",8.01854455858304,8.0317634405494,8.05346136228595,7.56592841206923,7.66241427803239,7.68221972969595,8.30129216453354,8.24881987831663,8.39319962306213,8.00078694666405,8.08547165485183,7.98231499640916
"TC11001536.hg.1",8.15509866724793,8.28137613830694,8.30079477063844,8.69585651701841,8.60045948850527,8.96458763593889,8.14272317592931,7.98683615806448,8.47814378794031,9.00911379002274,8.90945563732665,8.80095356753169
"TC19001888.hg.1",5.76604935742602,5.7803459529038,5.6869174109539,5.84922323060326,5.8292534053449,5.56037753868563,5.69026922110606,5.71128564429865,5.37579878188722,5.47621360006209,5.52847617553478,5.45736829129478
"TC19001502.hg.1",7.10652397769693,7.0847851380463,7.02268260468531,7.10462441708641,7.07833290532107,6.86448139306787,6.98580482163008,7.07551796524261,6.78815596346455,6.75382416945534,6.7769872280645,6.96011870655476
"TC19000426.hg.1",7.83450307862413,7.80754073317895,7.94383087577489,7.44343099857821,7.36362521430736,7.68609388437846,7.51939381046452,7.46313186666444,7.77684492548233,7.43122846080388,7.41689156913712,7.25977735287202
"TC19000553.hg.1",4.80755654159719,4.93510961424059,4.66713628080339,4.84091667870644,5.03262453285897,4.74711858850746,4.79639629463387,4.55840267406371,4.5366217208463,4.3236397115012,4.54505663891448,4.81691484832403
"TC19000101.hg.1",7.19934466664217,7.12402844951963,6.99881576115414,7.35144350280112,7.22169877676033,6.90650250299469,7.15942268433105,7.26366334836038,6.92113971502661,6.79181642636682,6.95169540192629,6.73787362730854
"TC19000377.hg.1",7.5000123999221,7.47473078102876,7.41611570699689,7.57564414578166,7.58079507071134,7.29040767752193,7.40851030364056,7.48525762608132,7.05777843336732,7.18819491280528,7.1547656289476,7.38763187835732
"TC19000410.hg.1",3.69468735467823,3.62417900778255,3.28802342539087,3.55098246475269,3.6861379517378,3.50085639227226,3.70604272374102,3.10501347677277,3.24851358719118,3.19579917315997,3.51475527273998,3.43732040748204
"TC19001138.hg.1",6.86329743409807,6.88618776662216,6.76460517890191,6.8522937010164,6.8924553679073,6.88528478357226,7.30964178295395,7.14768863452824,7.35025341096692,7.28038696779799,7.25402999041914,7.21281211621082
"TC19001376.hg.1",6.13528408894568,6.04692613472861,6.21674887947184,5.8121630749407,5.93580507908782,6.09951692521672,5.93014989320232,5.99549913309581,6.3342132749473,5.92120786432693,5.77956276950575,5.74266061395579
"TC19001359.hg.1",6.03700344444995,6.13027756323186,6.17088512768048,6.26486421560641,6.30157315777427,6.33156816179919,6.6106918126448,6.44876550293094,6.33052976231581,6.59776461162038,6.58485664891184,6.29162436901074
"TC19000388.hg.1",6.84429512000365,6.77012819486011,6.81141044734489,6.64109240436695,6.71725676923868,6.84477473668023,7.20890106828047,7.06846482662948,7.25586557423961,7.14647912902796,7.02616595826861,7.00931674677038
"TC01003010.hg.1",6.60551544751502,6.67715875301921,6.57749345443902,6.4682180380562,6.48564407568132,6.37669143036035,6.19037583741301,6.35691740396588,5.90749969383632,6.03741896014898,5.98114677038726,6.18189927475271
"TC01002192.hg.1",6.45765599907777,6.48816597555925,6.39097335911551,6.57050863488615,6.51964082970134,6.26107386184835,6.38307845424458,6.49939777429438,6.18970128735929,6.14921646669931,6.19445324315161,6.44197581082281
"TC01002819.hg.1",6.86486964038047,6.85000066644413,6.97331965229081,6.72732406761139,6.85386269110449,7.06634403445047,7.0584129275448,6.88411497468824,7.27827302283871,7.25038381856976,7.30795820502211,7.1815742669652
"TC01001930.hg.1",7.68382128299233,7.57721237138338,7.66915704949267,7.32883461462418,7.22720712115222,7.41710000710144,7.16938061473417,7.18535098667405,7.16837693471852,6.88201047685491,6.98988801810463,6.91912421072875
"TC01004859.hg.1",5.08342821506205,4.98386331014998,4.99593482386403,5.11873972395319,5.16959651385375,4.8073184132242,5.0752915295068,4.94549559406963,4.81799158350973,4.78816731125513,4.66544045696731,4.90712976240208
"TC01006258.hg.1",4.98761953684514,4.66723090770823,4.69588936958498,4.7505002926208,4.87579410018317,4.47976926472288,4.77739707084474,4.84258857252012,4.63747889608694,4.30878849527345,4.47879067011955,4.77339830341831
"TC01000905.hg.1",7.32481803770431,7.28784200965245,7.38602545616803,7.6264770390551,7.55271973266338,7.87694692303591,7.68741521154601,7.56988554847063,7.87864879042092,7.97166487353874,8.00752247756571,7.8590197668993
"TC16000361.hg.1",8.49180127999145,8.57036406298239,8.4257572435723,8.57956480564776,8.60225453700696,8.21928797657382,8.43676844655271,8.35855281940538,8.15212183342622,8.29715209834962,8.10836048293398,8.51022501353158
"TC01006354.hg.1",6.76573791209451,6.81713146044785,6.83635999268787,7.16167494368438,7.05451965310219,7.07506232458846,6.71565771987508,6.72260867988442,6.56614921145642,7.13113984542842,7.15924483381896,7.07657741740076
"TC01005943.hg.1",6.86550299791106,6.83453705787335,6.78384619215721,7.11129814645217,6.90817792450869,7.46102735720849,6.82597796039368,6.87399668607982,7.35935122156938,7.45463477983934,7.27009908076599,7.33458756170213
"TC01004293.hg.1",6.60382647896768,6.79662043933756,6.5798786068603,6.67257855989735,6.64071765525317,6.40175364084881,6.55657392183856,6.74992248301353,6.38167492882715,6.40609123515795,6.35480522125469,6.73805847179774
"TC01000757.hg.1",5.220328224573,5.12578330645695,5.20022613440347,5.01466689567371,5.04679246621636,5.20521182294023,5.60074260080151,5.44025263321039,5.69046658661535,5.52905753808967,5.59890055111797,5.44766573426808
"TC01002573.hg.1",6.87872940792284,6.90852146442031,6.8242854114592,6.96242353837048,6.88550061133275,6.74999643213558,6.73846463033521,6.89408643310802,6.52038944777842,6.61872749517357,6.52852386805724,6.72356616419246
"TC01002581.hg.1",6.68464812210552,6.67292810765381,6.57319177153159,6.65653623421589,6.74178493329766,6.38133459627532,6.51278223435962,6.6129444507396,6.28725489883059,6.339294097522,6.3088479886258,6.5261113968039
"TC01000200.hg.1",6.10090004063394,6.07675106279464,6.04828126082828,6.10033555787403,6.04380044447641,5.91668792023438,5.90806719500375,6.08759568319048,5.73509464828023,5.72796566332919,5.68357939578909,5.85260001146597
"TC01003918.hg.1",6.6908341040015,6.5468877611097,6.68475123993619,6.63681640198462,6.73778082908778,6.28712731743338,6.41510762540189,6.42795155868001,6.35538363931344,6.30727499949297,6.37495207488936,6.32528415525062
"TC01003807.hg.1",5.79751603304283,5.7053631028554,5.64435735970199,5.90747583693931,6.03971081469124,5.32198910923826,5.36461292264092,5.67093957519686,5.23722828499455,5.58528285696701,5.40730612946042,5.64399028422531
"TC17000034.hg.1",7.89996908255621,7.8482288456654,7.86104463011322,7.4937960435054,7.49311260215102,7.5518957226827,7.90268386673133,7.88437006611596,7.9186751088591,7.68155615775826,7.66942644713543,7.60419985715595
"TC20000874.hg.1",6.56376144241471,6.64067138394314,6.35448997893521,6.76616173769543,6.79142684100332,6.7818298703665,6.57667656002079,6.55548765078038,6.37464059890768,6.43268461541268,6.21593485536804,6.4652440510004
"TC20000586.hg.1",5.2310299687349,5.22393746595531,5.04075466125774,5.21770865775883,5.35996097382439,4.94719357625459,5.07307930378907,5.25160431048845,4.66613721718801,5.05675105868016,4.90763631179695,5.07080901889616
"TC20000214.hg.1",5.84100997913406,6.11601928721873,5.9692660091643,6.08634793865301,6.10171040596742,5.97232668032718,6.02829619949603,6.09623297984378,5.63830130196147,5.79017118677193,5.80863189783438,5.99113388092647
"TC17000873.hg.1",6.56769847518701,6.55959261056037,6.40829893499129,6.58473469312875,6.55188200479749,6.2758647445747,6.38351280148854,6.40607370060048,6.15783395676853,6.30515578523541,6.2116138392574,6.47889430971666
"TC21000728.hg.1",3.82641292919469,3.91696530409145,3.66545885493484,3.523513520585,3.67366418965438,3.43450735559357,3.82020329093816,3.88766647357088,3.52331098945724,3.59525538154596,3.50993673059106,3.77470874682804
"TC21000745.hg.1",5.90849702810067,5.8234417769019,5.76368332206647,5.62421217516779,5.84500718487896,5.57194462986432,5.57736418734897,5.69070657607936,5.38644111951641,5.34017851339533,5.18732185357574,5.6974636574907
"TC21000996.hg.1",6.59614430733311,6.42057199037199,6.41944826455198,6.66180141895423,6.63341069842882,6.1619795536716,6.43700208202912,6.71107510524805,6.11545485772798,6.12449728888458,6.1544101202217,6.5423076175244
"TC22000057.hg.1",6.81161919289574,6.77388535636506,6.7196616980532,6.76055473645392,6.91678926161802,6.41790925043253,6.70494915848685,6.8020883584862,6.40885621245088,6.36612807181156,6.61096608174602,6.72122959366108
"TC22001453.hg.1",6.92839813088886,6.9520563706509,6.8735984599954,7.03690670908862,7.02702195680011,6.78763083610672,6.90225697746559,6.97602731582835,6.63895403211376,6.68077692577085,6.63234149411581,6.88499494549497
"TC22000137.hg.1",6.51179692238792,6.43287745466602,6.38262915337592,6.57950317638008,6.58447507481189,6.28243396251519,6.33429461875793,6.50958213338397,6.13667564597622,6.24469111854906,6.199760682809,6.46043052118501
"TC22000186.hg.1",6.87643738218415,6.95632254444125,6.93978481226637,7.05417185463564,7.12343511805367,7.27500608081622,7.13202234184057,7.09753906785188,7.22916743378262,7.23049857454003,7.4109624404406,7.10105634636212
"TC22000187.hg.1",7.58146630221882,7.62476348210025,7.67917013297291,7.59891299818967,7.57476313934185,7.85808581318098,8.04924565861863,7.94712938504299,8.24765354891854,8.37596509856045,8.31030272940065,8.19085678617346
"TC02000706.hg.1",7.92242276677793,7.86842149074845,7.93083322876025,7.5976687604563,7.64162624693047,7.71089974487827,7.49528946828757,7.42954350118104,7.62698523773923,7.39824517560571,7.46928078588142,7.36582484492285
"TC02002217.hg.1",7.74334353177273,7.76679156314507,7.86162312252835,7.41465461938557,7.43382264685,7.73558666265852,7.43319414589837,7.36945553031539,7.74048105604002,7.31857492365661,7.33457505254003,7.17209910299944
"TC02000606.hg.1",6.07272251133306,6.08821439427438,5.97504148937661,6.04711972650761,6.2184190874319,5.94758211057722,5.93488030178773,6.0032279258584,5.76722636972517,5.73178828688894,5.73385690152102,5.88197710591715
"TC16002087.hg.1",6.52266399467233,6.48134364732745,6.47967785112698,6.74226588203073,6.75886095128576,6.55773361313773,6.22026099792247,6.34885339358313,5.97561262642428,6.37498973321313,6.20604577172034,6.36015075524364
"TC02002932.hg.1",6.15098216132824,6.16175905900589,6.14555546795705,6.44484422513607,6.15935810933969,6.05876969147735,5.91636076083473,6.14931152139716,5.59294935231418,5.86268494297199,5.76412502406254,6.07936903035388
"TC02002097.hg.1",5.86194136889633,5.97929189870346,5.91122807758098,5.51848337571047,5.65910033205165,5.76528005217914,5.98269654355525,6.00622361863485,6.03370590097959,5.74822677158882,5.8119381646686,5.58780594870062
"TC02000854.hg.1",8.43125344224585,8.41099217973144,8.45922505218097,8.273186436965,8.31817241893029,8.39559887447009,8.16742015485417,8.09158827078081,8.24331491969887,8.11653972027328,8.14523118776039,8.00088743398927
"TC11003472.hg.1",10.7003094368756,10.645234166557,10.7059142304628,10.2476722636452,10.2694057198302,10.2867160883709,10.7121125099332,10.7306128178533,10.8218647001862,10.6092571146023,10.6393120650585,10.5233675926007
"TC02003817.hg.1",7.73187640929389,7.56194572243941,7.67853088921587,6.71864985373208,7.00148359386463,6.73694263315255,7.35995351180287,7.3205588405063,7.42864349493395,6.99217831002761,6.84549947568143,6.66756252478702
"TC02002187.hg.1",7.9102790222215,7.87021082010922,7.86849221718816,7.50834637117987,7.51215488552577,7.7382870049213,7.2715153751575,7.18999116296134,7.43051376182706,7.24490029927509,7.24430767793029,7.03261795823569
"TC02003640.hg.1",7.94586622844675,8.03345916877412,7.9376567887543,8.01394709533022,8.02192587514872,8.15124871233561,7.60472950323375,7.42802228057344,7.81754946236137,7.8652697273068,7.98482337478347,7.65160875154172
"TC15002646.hg.1",6.59691798318367,6.59564158357012,6.68128164594459,6.01600524663362,6.217445077961,6.21885271627473,6.42650397291094,6.40342270751777,6.6746465059828,6.31673214805126,6.5122485989122,6.26944150083757
"TC02005002.hg.1",6.13154475515842,6.05360715378497,6.22878464121739,5.67953090460189,5.67680200667006,5.87891045904461,5.82410595006895,5.78393297486142,5.97259044196895,5.70408170154191,5.69648898719477,5.60764293352974
"TC02003879.hg.1",5.68769422625969,5.78151237926808,5.62348393819788,5.79560112958854,5.97341360834953,5.57218842351325,5.71478161322232,5.76884030327639,5.37194201049287,5.36440047339314,5.50104271214974,5.67519137911825
"TC02002887.hg.1",7.10629168907989,6.97006371703912,7.04967116032418,6.88767403761016,7.06626864809474,7.11216005555747,7.03258301632557,6.77660960584886,6.9575772309208,6.76035912081377,6.83385198512698,6.76540871789795
"TC02005030.hg.1",6.16194962666398,5.97956023730444,6.22427875264443,6.07355395311292,5.91554517625267,5.80378326102151,5.84961448690207,6.07189303537908,5.52750690867943,5.74478113748847,5.9193288267432,6.05953412846826
"TC02003340.hg.1",6.26928892600914,6.41849459720612,6.27221519744626,6.47184969117011,6.61206010420353,6.21072977930886,6.41649950129553,6.36964299247496,6.12467727817703,6.11207124218439,6.36844152678913,5.92266950944506
"TC03000963.hg.1",6.04478133398578,6.1561496531991,6.17304939322825,6.09600003091783,5.99872843423097,6.42568024094395,6.38806993709793,6.30847173981123,6.65140111912356,6.60810319695767,6.57085824713187,6.362082543097
"TC03000632.hg.1",6.90753944948345,6.83684038649716,7.05128005102697,10.2253729296492,10.1704983313426,10.4758425227361,6.81760132253309,6.74484824831102,7.10331108501566,10.6425509034556,10.5809647143697,10.5509614150223
"TC03001534.hg.1",5.74643369513631,5.76563606889559,5.68438268429349,5.82441234396676,5.82757566631019,5.62127913377795,5.58701433477359,5.72539072956316,5.41967398142862,5.47143585797782,5.43278005024817,5.62912977085465
"TC03001225.hg.1",4.95466528003884,4.93548715160621,4.94105680168645,4.85307605868976,4.85887454459565,5.10761815680298,4.3526026704471,4.457262719014,4.15032872516459,4.33327932189236,4.37185579750717,4.34878039729485
"TC03002632.hg.1",4.70459056119037,4.46908395818198,4.54650245834463,4.25556221975501,4.59718277354991,4.14590371183865,5.4163476972419,4.95930396126502,5.15300622781455,5.0989950590372,5.11962757078035,5.09092690928779
"TC03001651.hg.1",7.01084213400321,7.05567874575652,7.13841632252524,7.08410635858944,7.02509741037662,7.25485418766164,7.45826504208699,7.35779676616947,7.71107104948168,7.44886386536853,7.54891627049986,7.31083867032294
"TC04001670.hg.1",4.8880021356568,4.88823481970513,4.99016169962716,5.40599919560792,5.38538288400005,5.46149005748519,5.43757188909955,5.23623296864732,5.51855218975562,6.29603692644568,6.33738841597775,6.0955194921735
"TC03002118.hg.1",7.24888661697838,7.32446381474021,7.40197626706802,8.14626411344616,8.18090098765174,8.20116261187874,7.28991877658669,7.26844619543887,7.48483348425724,8.43220790898501,8.57013871299369,8.31265032116704
"TC01003210.hg.1",6.31402927196926,6.19441552084354,6.33831907433643,7.541234162837,7.59818967370279,7.99844607262305,6.48803644638518,6.37769628797121,6.66306926065433,7.75462705221513,7.7866576044497,7.67203071758502
"TC11000645.hg.1",6.46442252597259,6.53592151010104,6.3421904925376,6.57903392796352,6.59038362589711,6.22286888406757,6.31118839632032,6.42637050912391,6.02014497089497,6.2738438169906,6.17700549060701,6.48765206230399
"TC03000841.hg.1",2.88740903542716,2.86166580301183,3.25320543302445,3.21398347856143,3.26192880433433,2.71796695019362,3.12233703069185,3.15708157962172,3.02504462643604,3.13450937811898,3.37259313724592,3.0251863406216
"TC03002724.hg.1",4.43833144484305,4.6233332514228,4.62270384298548,4.51370464097531,5.02143183635117,5.44267922099273,4.83923978419285,4.97447536126084,5.25802156512087,5.10412407572779,4.9530761241157,4.73201705495058
"TC03002822.hg.1",6.59035818097026,6.73811517261447,6.68321473174771,6.80002315474146,6.69752975529806,6.5082821458666,6.41590292172606,6.60390206301815,6.2178217062029,6.27575241618504,6.54765087959565,6.63638380211905
"TC07002501.hg.1",8.25623297256166,8.07943348222184,8.18362536363804,7.54118615064973,7.61412366604684,7.83085684873359,8.63054336806876,8.77470917378193,8.90733189735984,8.32469074830471,8.51236079459186,8.27194663612789
"TC04002771.hg.1",5.75362149256836,5.60467788896219,5.34865868327841,5.79702659162058,5.66032467520355,5.92605495313169,5.3440753731862,5.58893130214505,5.42675270824369,5.76056946614835,5.76810964325537,5.58853578909965
"TC04000260.hg.1",7.46674398444594,7.37601911781395,7.24132620030651,7.31035765609825,7.45962592104609,7.15709674137349,6.87188475957727,6.90017716719413,6.54884180785896,6.69742943149664,6.60533164759589,6.99051320287391
"TC04001197.hg.1",6.88812566480256,6.85363973733809,6.94265419098118,6.46315634165938,6.41959989078775,6.58220438751807,6.90382140469768,6.91533522945823,7.2752357969455,6.87742274879919,7.0871719217951,6.85444037470183
"TC04000824.hg.1",7.81690922398184,7.22820118494818,7.50069696365678,7.51323785788925,7.57726443128339,7.60521803987384,7.73366468766261,7.55330773468342,7.22653134559245,7.34972632496881,7.2857745430096,7.34431317820017
"TC18000574.hg.1",9.22831279321663,9.15747012811795,9.31823185472382,9.16989831336059,9.20383162846767,9.44248806498155,8.59649694953828,8.3817835155807,8.72448206248924,8.5776592540324,8.59197037462072,8.46063744646913
"TC04001372.hg.1",3.39997826254499,3.02949972703749,3.33486619862388,3.84488958537171,3.90694515424443,4.48053029475088,2.98171960272853,3.08830762771158,2.91699859501551,4.78649988973072,4.55044728115048,4.46052486001432
"TC05001951.hg.1",5.32203875408979,5.42341835024129,5.23226277489891,5.35908954467397,5.45747061463386,5.13313008238677,5.24977775460448,5.254570490965,5.01326846653125,5.0269732655572,5.02060957218875,5.25934898416035
"TC05000958.hg.1",6.18300808830027,6.20029301737082,6.21002695059506,6.48422848637761,6.47471280356943,6.76900275946077,6.35126124817792,6.23316141456481,6.41949122085012,6.66112597899485,6.70719382060562,6.54458928064565
"TC05000573.hg.1",7.81357199708693,7.79789261371279,7.84585370399778,7.86657883938848,7.91287614162991,8.15274357152271,7.97800648063315,7.90617680337203,8.23242862748134,8.4385473359896,8.41131189517016,8.24428162401545
"TC05000458.hg.1",6.24900268919736,6.26955555611275,6.30570283786642,6.19703342489581,6.0277398940165,6.42255257647037,6.73001037796772,6.64007080820489,6.94823207434843,6.70526735321162,6.78787662346044,6.58774417389578
"TC05000195.hg.1",6.41020876208661,6.46437731707949,6.33408603820035,6.69122235127903,6.70664629967995,6.6781553497291,6.46318701983955,6.38060189471139,6.42514397415645,7.10008382887883,7.09775845080304,6.97736808913439
"TC05001996.hg.1",8.63361161227407,8.64222307459319,8.62937912655206,8.81487311795958,8.72259599866786,8.93740335252553,8.90666354985482,8.85109003185584,9.07382111751304,9.19920148629527,9.11905805102396,9.09149745084283
"TC16000443.hg.1",6.33921841961795,6.29890744055691,6.38815325251929,7.00938577868578,7.06334127481259,7.38625439959337,5.7965602892434,5.7690842774193,6.02029264866569,6.57474276710565,6.65815628394764,6.55792576880943
"TC06002124.hg.1",6.14412082444527,6.11472763012924,6.18294427604668,7.04281331278978,7.070073777764,7.35178381315833,6.22081567795991,6.32936157614025,6.41541391679945,7.47787986523993,7.66786972848154,7.29014557590148
"TC06003033.hg.1",5.70731756799885,5.98264595482803,5.97082325473931,5.5515155839839,5.63269655489153,6.14026625248287,6.41165564496425,6.17125191554927,6.80576258975643,6.58219109200952,6.44946406075671,6.3577228323161
"TC06001684.hg.1",7.85119448922227,7.8520028836233,7.93126726895945,7.32651218260253,7.41817744508235,7.40230639971891,7.8307647878519,7.80166563656502,7.8471747716692,7.66240151912371,7.6650463304097,7.57559315228256
"TC02001750.hg.1",6.66057908559497,6.77135728890468,6.66260967278183,6.72117159835146,6.72482067429155,6.75627314934995,7.18276388479437,7.12528603191925,7.25894199307252,7.73055904801708,7.76636002097041,7.57869401387851
"TC11000924.hg.1",7.27341846722587,7.26935185619187,7.23889330743308,7.10014079702765,7.07077734942496,7.05166012815458,7.5786865485472,7.52336988627012,7.60476190607944,7.37131559145325,7.37168959560809,7.31728757718471
"TC07002545.hg.1",5.50452109432282,5.42218844543456,5.27807673354738,5.41013668895186,5.46020641289028,5.28300518126934,5.38915632790707,5.45958008048157,5.07814905108162,5.1212490463315,5.12929947935687,5.34485447380589
"TC07000428.hg.1",7.32649075695814,7.45067353364875,7.57110991690772,7.2134635367477,7.36981249253028,7.73670882351842,7.61987749704532,7.51445343235354,7.78113934726689,7.73872832047457,7.69426482015599,7.34745206418636
"TC22001043.hg.1",5.10102174341601,5.10799272786311,5.09186020965523,4.31828841925459,4.63311817371281,4.88267453609085,4.96523285851161,4.45945207011591,5.35773369752726,4.70819146852279,4.79925356203601,4.25994555174789
"TC19000573.hg.1",6.11893638616644,6.12615770786196,6.0254497340929,6.13205583236328,6.13938795342431,5.90037094560661,6.00088635399562,6.04829829267788,5.85125746009668,5.81554697540671,5.8158514157578,6.0154828958921
"TC08000938.hg.1",8.48163773098031,8.31316383643082,8.50228260984729,8.28013314550522,8.36102170621518,8.31393681892438,8.00006425260077,7.93781156107772,8.10334421739929,7.89210917367823,7.9764835617808,7.84183721926899
"TC01002717.hg.1",4.35997015314396,4.38274092193373,4.37019272090606,4.90931769360181,4.85223113382402,4.9023056692263,4.39812923463508,4.44613319941993,4.10473270720806,4.92738879141355,4.96135221477411,4.86486308938921
"TC08001597.hg.1",5.06032678759348,5.28596575648105,5.08052186380677,5.09994740818308,5.17915889888396,4.77808830652319,4.88027950840357,5.01597790905591,4.83721987599376,4.66952805951701,4.70061698561792,5.00643197185653
"TC08002512.hg.1",3.12293879400666,2.8631273923594,2.88876713604452,2.91068591391451,3.20783853296741,2.82041414760252,2.81412117710352,3.23279098471569,3.07247312961454,2.80693956357336,3.11480042283364,3.10504162075961
