"","WT.Mock.1","WT.Mock.2","WT.Mock.3","WT.IAV.1","WT.IAV.2","WT.IAV.3","KO.Mock.1","KO.Mock.2","KO.Mock.3","KO.IAV.1","KO.IAV.2","KO.IAV.3"
"FRMD6",7.15113836984172,7.01110157654915,7.10838989739796,7.60628543318088,7.4627413599077,7.74001732742792,6.63144058787458,6.60248201863588,6.68231903446444,6.45869923491904,6.54519943619901,6.43935981653154
"TC2N",5.63793954714515,5.63781762779504,5.71777190693617,5.3709122913501,5.47530448401243,5.57828291699224,7.3087401417959,7.01049060797667,7.62555158260666,6.96174325385236,6.85094110064745,6.80721721301634
"CNP",8.37755449209862,8.23812085130651,8.36400359695794,9.18551518972228,9.20047782516212,9.32882858866193,8.34524241212812,8.35470598146442,8.39238063250754,9.61172206088048,9.5765359162238,9.41377886240457
"CNTN1",5.40770300274397,5.30522021173167,5.26485511981417,4.92460927993887,4.98619634004838,4.93175387705262,9.18558199474783,9.04175688001953,9.39115825544076,8.96332676988622,8.94616277115542,8.81174387872057
"RNF19B",7.93195032435025,7.71507133447281,7.89588897441599,8.76361500710233,8.75576592537162,9.03258620122985,7.57091485309849,7.52183158037465,7.72305590805543,9.07316355573768,9.05584023447872,8.84612255842373
"COL4A4",6.31621132315124,6.48928267796234,6.33079589138883,5.61824904045664,5.48027121425038,6.01217997234886,6.87363336785058,6.78894827320214,7.40491077130713,6.90266412912559,7.09110661951384,6.69728025000581
"CMPK2",6.12003535306334,5.99011173902829,6.0285598442486,7.97785820608196,7.95272446430056,8.22575121330222,5.8467182596918,6.07414156739792,5.72338534740661,7.70151954439553,7.82626571383307,7.51886276938159
"PLEKHH2",6.86970343571216,6.96384030520782,6.94577131317461,6.56704103602944,6.61307740762958,6.93689955106469,8.37512768224852,8.40163429756415,8.70162283982063,8.39682671217458,8.38111982849417,8.2119569775124
"C4orf33",5.32855024232259,5.18602101992951,5.25569216838959,5.9260610858367,5.90248788243269,6.20319021680038,5.22895696023685,5.33179492113698,5.43309951886046,6.54517880140636,6.56948004890246,6.43545876455832
"EMB",6.30398653572407,6.41110239049728,6.49883027302615,5.99385871981014,5.79700272733121,6.40595435881681,4.89809057040877,4.72816479465315,4.83566807814801,4.91918085618446,5.07738583329238,4.77804259683651
"STARD4",5.89247448124109,5.94912122961352,6.06016085003812,6.46188002543883,6.47168810960599,6.78625158386282,6.05996241424646,5.93489730939703,6.28943420645284,7.30910219120067,7.24950445840272,7.06099798650812
"NCOA7",7.12633500349197,7.03092329687562,7.13930384579174,7.58312131888576,7.58053841055251,7.72721681319496,7.41783158495577,7.29885686904705,7.59666507480297,8.515216625355,8.47136529556744,8.35782141101289
"CP",5.63415901965649,5.71669092168496,5.73166527217737,6.22525354821262,6.31277982575837,6.57522645234441,7.03758639993316,6.76652774647932,7.32236175740385,7.959560973101,7.82843034904228,7.6668646613844
"CPD",9.20448634743945,9.23100855707208,9.3177527711774,8.95489349541127,8.99951008913209,9.23553886738763,10.1308311620315,10.0742716108417,10.3514722139018,10.1722277818651,10.1018354972936,10.0848838399965
"CPS1",5.04714065458013,4.95658222755127,5.06928517269967,4.97337833767862,5.02367264191943,4.97349651469475,7.03420323446074,6.98842514925395,7.38945679190566,7.17911162987358,7.1354989850851,6.93613544560918
"UNC5D",5.13079098289157,5.10658179741611,5.04842294358622,5.14323566218372,5.17120945810016,4.94419221037395,6.23564684580648,6.15655501193208,6.43525650939205,6.21840480259068,6.1420433673292,6.08244555018517
"HDX",4.87910957385318,4.81376869690537,4.93610825443228,5.91412941387798,5.94360028189572,6.17052104912632,4.96924887984456,4.97549800765452,4.9013494874606,6.23103596025252,6.49672397053943,6.21680459141803
"CCBE1",7.22840049425914,7.20914583053132,7.19992050273261,7.07396249489166,7.03549529472918,7.08998343860677,6.26333173461126,6.14324060313981,5.92201044469945,6.07497509284886,5.83700389778799,6.21525837573255
"DTX3L",6.90753944948345,6.83684038649716,7.05128005102697,10.2253729296492,10.1704983313426,10.4758425227361,6.81760132253309,6.74484824831102,7.10331108501566,10.6425509034556,10.5809647143697,10.5509614150223
"MB21D2",7.24888661697838,7.32446381474021,7.40197626706802,8.14626411344616,8.18090098765174,8.20116261187874,7.28991877658669,7.26844619543887,7.48483348425724,8.43220790898501,8.57013871299369,8.31265032116704
"CTSS",6.31402927196926,6.19441552084354,6.33831907433643,7.541234162837,7.59818967370279,7.99844607262305,6.48803644638518,6.37769628797121,6.66306926065433,7.75462705221513,7.7866576044497,7.67203071758502
"PPM1K",3.39997826254499,3.02949972703749,3.33486619862388,3.84488958537171,3.90694515424443,4.48053029475088,2.98171960272853,3.08830762771158,2.91699859501551,4.78649988973072,4.55044728115048,4.46052486001432
"SLC2A12",6.14412082444527,6.11472763012924,6.18294427604668,7.04281331278978,7.070073777764,7.35178381315833,6.22081567795991,6.32936157614025,6.41541391679945,7.47787986523993,7.66786972848154,7.29014557590148
"DAB2",8.13587127911488,8.19254094743575,8.24512596383035,8.21659562669839,7.99234138170843,8.43513354118338,6.91151391301637,6.71941518278444,7.16280869216908,7.25702696326025,7.30435940992778,7.04958554509343
"TMTC2",5.16513095583741,5.17649029285421,5.22675737368699,5.22723722938817,5.31058765315155,5.19426344961554,6.51396808239868,6.45392930455682,6.80864086738471,6.65554434971001,6.65590574315433,6.3815867592041
"GPR180",7.29655118193351,7.19193823307375,7.3585353930444,7.92334654865831,7.88566591042682,8.22166766285883,7.3336300226395,7.16885165576278,7.64577295494513,8.56366956478661,8.59368718377764,8.29461248555717
"DDB2",8.94791865783361,8.95478349617035,8.917143049107,8.50664228154463,8.53494565785324,8.64986142149471,7.79975796458363,7.76498687446455,8.02468690495579,7.67476764770399,7.72479164412518,7.64984983475236
"SPTSSA",8.80711506342881,8.74514261234264,8.92324963662089,8.8721387552144,8.91612843074717,9.12486428123987,10.261211347,10.1978517657807,10.4761286905199,10.7309260855139,10.6356090630397,10.5829168156613
"DPYSL3",8.88058735450586,8.82142708062142,8.88567525145225,8.37123401345979,8.39755642277049,8.56253924727968,7.41721956399811,7.42870089991052,7.49977664895653,7.39686960412285,7.44205504140648,7.33791732358429
"EGR1",6.18521483885902,6.18047687215308,6.14992985342123,7.42153111440013,7.58288407801673,7.68477926583448,6.31326955140123,6.36911303970376,6.40512384283928,6.68149610292699,6.77824064047446,6.52105702807003
"AHR",8.93653810545461,8.86438516556308,8.9601447659747,9.19762169461083,9.14893234601112,9.40733040774321,9.98050743164745,9.91965311047256,10.1594244143503,10.1933391138542,10.0993258676375,10.1527193150627
"MLKL",7.62886572057007,7.47654882793083,7.52799085993263,8.89622058894565,8.85392808429913,9.09941180490276,7.03000097581549,7.03349131203826,7.25227520369809,8.92176962871483,8.97062611047906,8.7325569025893
"APOBEC3F",7.98896613132583,8.13831213575124,8.07815749915817,8.61248345889581,8.62029522526575,8.64705279041916,7.68773905092914,7.75852096106091,7.85890135601867,8.97265996535052,9.06191883853836,8.91279774795811
"SMIM14",8.1677282482148,8.20177059861001,8.17126645135028,7.86335563105731,7.86435439660889,8.09215563200971,8.71565237051882,8.56561609476252,8.79147030860209,9.04629006526421,8.95244163529506,8.91987357189474
"ETV6",8.13609457792707,8.04124169149853,8.00226693065362,8.78991649399993,8.7270956621333,8.79639092797311,8.31104316828431,8.31358528487997,8.4788794366759,9.51003707841054,9.51419498648839,9.27830233989609
"EXT1",8.30607137480603,8.26653748979116,8.38108692614097,9.32572320614882,9.34200443837231,9.4592088746233,8.26315122005892,8.21896528077113,8.39153991848075,9.32860491327153,9.35534488509091,9.28670929274598
"SAMD9L",4.17479423214039,4.13078237364156,4.35753027393308,7.14358377447865,6.92364628160157,7.53226988240635,4.0915886851531,4.2073219820641,4.01593343418203,7.53913054307599,7.44809962328743,7.34727808218079
"ARL5B",7.90527845581349,7.89218785188502,7.9248487739855,8.87853577182168,8.77369557070097,9.09425474332444,8.168679001705,8.01992978346527,8.41318881719534,9.24583589242289,9.18199686865739,9.19652841067986
"RNF182",7.19675982881995,7.16695245302909,7.23939720649737,6.9293290301003,6.94971474973041,7.09880016543496,5.69137406599336,5.75599207262761,5.6689013996176,5.6632768100044,5.60336955798704,5.81809505007975
"THSD7A",4.26123371074713,4.34721149013911,4.69173230369057,3.8579663307929,4.09223567468341,4.01825806690583,5.46081928446442,5.31134273487495,5.87668519407909,5.45343936851933,5.09698327746536,5.43334678849797
"FGA",5.3497778188396,5.45459273575902,5.70771680005177,5.41156872365101,5.59944926402491,5.84496687457922,10.4268620035687,10.2365338679164,10.613656019242,10.6192700013939,10.535524519224,10.4938755400474
"FGB",4.74977018240423,4.85248638574419,4.6604214446644,4.8552895784577,4.85553201720559,4.97032698085443,9.12606741140042,8.93108180451189,9.30356658272485,9.42987459002745,9.29395467490522,9.2179914878708
"FGF2",9.42667264198798,9.39197972715516,9.40971858526714,10.2999344266776,10.1976104845503,10.4132080124926,8.50551557680672,8.37830362601156,8.77266862194668,9.25078525509245,9.24179118500292,9.13874682630083
"FGG",4.80499770971954,5.22125067454752,4.54062046011408,5.19595595757877,5.33620893037291,5.13546842922081,10.5289329736135,10.3227763746181,10.8097041130848,10.9004036945438,10.8413952684198,10.8209625404806
"FGL1",5.19124851715801,5.29515008077395,5.29810299791525,5.19844701717795,5.0813544695068,5.25244201607413,7.04122510222904,6.933728996378,7.46179697374051,7.18247039725584,7.18636308496264,7.020697223516
"FNDC3A",7.37871090842137,7.41092939213696,7.47043325225383,8.57775336459483,8.62987890185719,8.93939863664254,7.80500554585838,7.64302140209312,8.05569285348385,8.2709878571488,8.24529421036526,8.08319663323238
"DKK1",10.0251422714322,10.176584927999,10.1679007092223,9.6931242715173,9.76366826844788,10.0019106930201,11.0597920880993,10.9546686855407,11.2254402051546,11.1885940736022,11.1565368233649,11.1146985437521
"PLCH1",6.6869461223353,6.71195269136711,6.75892681655019,6.54759886957929,6.58007907244133,6.95935859024326,7.54665876677403,7.48355567795979,7.87130277291247,8.25334168003698,8.21588888661356,8.05591747126554
"CMTR1",7.45549943223358,7.39560375242298,7.45782948869995,8.27463621130044,8.29052625666387,8.45051003567602,7.46433436031075,7.37197013007337,7.61698148025359,8.91510762471789,8.94517708430799,8.81350618983829
"AKR1B1",9.68530246715465,9.62436725300864,9.64450702937362,9.56810185435838,9.44488661158853,9.54601643634308,8.53230303917225,8.4811586726477,8.55221763399939,8.53195860016904,8.55933918099974,8.41309149157612
"FMR1",8.57530449208655,8.62345762586831,8.66718240349703,9.42962256344565,9.33233911759958,9.64675686176337,8.59136117868786,8.5092926753025,8.86534911354258,9.81027274031655,9.76185090459902,9.6864260423224
"FN1",8.88454754270751,8.94905373176969,8.99104301673757,9.03531427437472,9.19537254823186,9.28827288664041,9.86941851242507,9.89761194397681,10.0752658900521,10.4758246182417,10.4719065129784,10.3886257024004
"COTL1",10.0290593391864,9.94688298818717,10.0430045266193,9.65453722317406,9.58216711321279,9.75642909949659,8.90690967170139,8.86800398099507,9.0285431951704,8.82401987907746,8.90995874856293,8.75253539947861
"TDRD7",7.25655438498352,7.22302326370202,7.34296448812699,9.34129683705898,9.34829182197776,9.59202263122485,7.1154447628105,6.9727706226296,7.41395292873348,9.54929181369127,9.57484061051196,9.42023023656585
"DDX58",6.48035015387742,6.28215724179237,6.52478030034367,10.5229335450486,10.4841466156935,10.727348713663,5.68834837587967,5.53159248940936,5.99064383341967,10.8430049388405,10.7798814928154,10.7730844553271
"PHLDA3",4.99025629605192,4.87029686682143,4.87457946462473,5.0980167263626,5.01855527299749,5.45722933957764,3.81861324060999,4.34310831295095,3.57208013978153,3.81409517333589,3.81556628332922,3.62744590348207
"SLC7A11",10.5864048198588,10.5985246158468,10.6187708091842,9.54119671570905,9.47825835946401,9.70982950943621,10.1258581297836,10.1574792565859,10.3720256174784,9.74693846388687,9.6692213663148,9.5945855507942
"FLRT3",4.89655679803317,4.81324593201618,4.9764019728251,4.84706007230847,4.88301234407263,5.31216813078325,8.85751836628723,8.86202221602958,9.13781832753817,9.38402529295782,9.41677982604102,9.2560523710126
"APOL2",7.23344016118911,7.10165328268943,7.12562033802632,8.63247778846497,8.61978496777203,8.784382924359,6.72278864208809,6.71075999160598,6.50286473568083,8.50749596275775,8.52436406811308,8.29079861596925
"IFIT5",7.10147661775259,6.97767143944717,7.08738407500902,9.15089537571137,9.03179444894943,9.38828680944924,7.18658089268416,7.11501734252838,7.56980695189231,9.73038686214483,9.74896190652823,9.55396937161209
"NR5A2",8.72677237731612,8.78491050341472,8.84462782827956,8.31131679743522,8.18985539476223,8.49688139634654,7.69301408641801,7.49868108449132,7.80089656176343,7.2169723406291,7.2547444131615,7.05491617364515
"IFI6",8.21475907084455,8.24286245799284,8.28220746223612,13.245487034703,13.2492961309381,13.3733445785,8.11073490048123,8.08071329393886,8.26209223151284,13.3012817881749,13.3094167685331,13.2490356686828
"SERINC5",6.91921318010571,6.86807295012072,6.94122356884669,5.86221641127827,5.84769307007737,6.51969998440579,8.01595735128992,7.71851019846566,8.23076651165579,7.63065894630711,7.75426850416856,7.44981856043824
"RASGRP3",4.95676618877196,4.82281758963092,4.82715571687289,6.01884323186877,6.02232257084164,6.1234735391632,4.87537506693884,4.94306536960965,4.67119100108933,6.53284557279866,6.51899317821574,6.18248411112751
"BAMBI",6.851799007179,6.70514938826015,6.64089527145912,6.85429131766938,7.03954991078976,7.14076240760748,8.01909852852128,8.05614195864203,8.52140110755096,8.0913454760787,8.23678102179714,8.06654376192017
"GALC",5.89536370218256,5.8043721261419,5.86776555480615,5.64843969683386,5.61581078523262,5.84961036721715,7.01417699903087,6.80793843440528,7.31396515031272,7.13259553805609,7.18315311145108,7.05290590620213
"PRKD2",7.5070508767869,7.4394320301716,7.52554902828792,8.47778911794748,8.54110496787314,8.57954065208841,7.26352180964324,7.29298005794562,7.34249036760007,8.67161347660585,8.75570749305274,8.53145254095483
"RTTN",6.49911320082341,6.45719444264016,6.6018425301931,6.16112974298366,6.19092904550181,6.46118397026965,7.43855172107763,7.3586135785662,7.66226176749166,7.34154939168493,7.38025252679011,7.18574044604098
"SAMHD1",7.65531805435342,7.67408735184053,7.72164113645564,10.0426601813205,9.98615522282724,10.2824428889162,7.75154738244827,7.65146840798959,8.04089773132683,10.3678814403147,10.3309234204671,10.3075247551981
"ATRNL1",5.06357546865138,4.9966999494898,5.03472466515119,4.42982986513955,4.52771276314917,4.57089867494701,3.88614134944875,3.99087794362948,3.92625079841023,3.77679147947469,3.75588685348783,3.78330560594037
"STEAP2",7.17699224805655,7.28795691264918,7.20920397042934,6.75314585498535,6.55647079572947,6.9106471951753,7.88704480219789,7.84890314615151,8.10875936742296,8.0751760337394,8.1180491163751,7.91636174146573
"EHF",5.72681108884461,5.63459017472124,5.62550708645496,5.92412019786373,5.86476505711107,5.93026316262784,6.96124578301694,6.84162658429374,7.20503682428729,7.38624841426969,7.44609679936636,7.23551147074109
"GBP1",4.72319155143244,4.81005231035228,4.78283475442079,6.06188501193146,6.06443016655259,6.28756226261488,4.79975792100523,4.80181162701924,4.59025820589453,6.0816831637349,6.01948155504622,5.97652585604509
"GBP3",4.73611269961431,4.62814375110954,4.56422100412348,6.5466801021632,6.5598876530625,6.99547425986232,4.71588247266457,4.70231942071188,4.48266358581667,6.68629721058545,6.59407313509336,6.44544822022531
"GFRA1",8.61838934683984,8.75838050682009,8.70615571963165,7.60422540299182,7.46336378138526,7.78437881297004,7.190836579985,7.3454433288393,7.50034722531148,6.97124739994058,6.90226897081657,6.80586204008746
